,Estradiol_level,Estrone_level,BM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-5),BM_Gemella,BM_Fretibacterium,BM_Megasphaera,BM_Lancefieldella,BM_Pseudoleptotrichia,BM_Aggregatibacter,BM_Kingella,BM_Haemophilus,BM_Peptostreptococcaceae_(G-7),BM_Granulicatella,BM_Campylobacter,BM_Fusobacterium,BM_Actinomyces,BM_Lautropia,BM_Peptococcus,BM_Lachnospiraceae_(G-2),BM_Absconditabacteria_(SR1)_Absconditabacteria_(SR1)_(G-1),BM_Bacteroidetes_(G-5),BM_Capnocytophaga,BM_Rothia,BM_Lactobacillus,BM_Peptostreptococcaceae_(G-9),BM_Bacteroidales_(G-2),BM_Leptotrichia,BM_Porphyromonas,BM_Ruminococcaceae_(G-2),BM_Peptidiphaga,BM_Stomatobaculum,BM_Lachnospiraceae_(G-3),BM_Abiotrophia,BM_Solobacterium,BM_Dialister,BM_Veillonella,BM_Peptostreptococcaceae_(G-1),BM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-1),BM_Alloprevotella,BM_Riemerella,BM_Olsenella,BM_Filifactor,BM_Lachnoanaerobaculum,BM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-3),BM_Corynebacterium,BM_Selenomonas,BM_Oribacterium,BM_Streptococcus,BM_Neisseriaceae,BM_Veillonellaceae_(G-1),BM_Cardiobacterium,BM_Prevotella,BM_Neisseria,BM_Peptostreptococcus,BM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-6),BM_Tannerella,BM_Treponema,BM_Ruminococcaceae_(G-1),GM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-5),GM_Gemella,GM_Fretibacterium,GM_Megasphaera,GM_Lancefieldella,GM_Pseudoleptotrichia,GM_Aggregatibacter,GM_Kingella,GM_Haemophilus,GM_Peptostreptococcaceae_(G-7),GM_Granulicatella,GM_Campylobacter,GM_Fusobacterium,GM_Actinomyces,GM_Lautropia,GM_Peptococcus,GM_Lachnospiraceae_(G-2),GM_Absconditabacteria_(SR1)_Absconditabacteria_(SR1)_(G-1),GM_Bacteroidetes_(G-5),GM_Capnocytophaga,GM_Rothia,GM_Lactobacillus,GM_Peptostreptococcaceae_(G-9),GM_Bacteroidales_(G-2),GM_Leptotrichia,GM_Porphyromonas,GM_Ruminococcaceae_(G-2),GM_Peptidiphaga,GM_Stomatobaculum,GM_Lachnospiraceae_(G-3),GM_Abiotrophia,GM_Solobacterium,GM_Dialister,GM_Veillonella,GM_Peptostreptococcaceae_(G-1),GM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-1),GM_Alloprevotella,GM_Riemerella,GM_Olsenella,GM_Filifactor,GM_Lachnoanaerobaculum,GM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-3),GM_Corynebacterium,GM_Selenomonas,GM_Oribacterium,GM_Streptococcus,GM_Neisseriaceae,GM_Veillonellaceae_(G-1),GM_Cardiobacterium,GM_Prevotella,GM_Neisseria,GM_Peptostreptococcus,GM_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-6),GM_Tannerella,GM_Treponema,GM_Ruminococcaceae_(G-1),TG_Gemella,TG_Megasphaera,TG_Lancefieldella,TG_Pseudoleptotrichia,TG_Kingella,TG_Haemophilus,TG_Granulicatella,TG_Campylobacter,TG_Fusobacterium,TG_Actinomyces,TG_Lautropia,TG_Peptococcus,TG_Lachnospiraceae_(G-2),TG_Absconditabacteria_(SR1)_Absconditabacteria_(SR1)_(G-1),TG_Capnocytophaga,TG_Rothia,TG_Lactobacillus,TG_Leptotrichia,TG_Porphyromonas,TG_Ruminococcaceae_(G-2),TG_Stomatobaculum,TG_Lachnospiraceae_(G-3),TG_Abiotrophia,TG_Solobacterium,TG_Veillonella,TG_Peptostreptococcaceae_(G-1),TG_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-1),TG_Alloprevotella,TG_Riemerella,TG_Filifactor,TG_Lachnoanaerobaculum,TG_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-3),TG_Corynebacterium,TG_Selenomonas,TG_Oribacterium,TG_Streptococcus,TG_Neisseriaceae,TG_Cardiobacterium,TG_Prevotella,TG_Neisseria,TG_Peptostreptococcus,TG_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-6),TG_Tannerella,TG_Treponema,TG_Ruminococcaceae_(G-1),TH_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-5),TH_Gemella,TH_Fretibacterium,TH_Megasphaera,TH_Lancefieldella,TH_Pseudoleptotrichia,TH_Aggregatibacter,TH_Kingella,TH_Haemophilus,TH_Peptostreptococcaceae_(G-7),TH_Granulicatella,TH_Campylobacter,TH_Fusobacterium,TH_Actinomyces,TH_Lautropia,TH_Peptococcus,TH_Lachnospiraceae_(G-2),TH_Absconditabacteria_(SR1)_Absconditabacteria_(SR1)_(G-1),TH_Bacteroidetes_(G-5),TH_Capnocytophaga,TH_Rothia,TH_Lactobacillus,TH_Peptostreptococcaceae_(G-9),TH_Bacteroidales_(G-2),TH_Leptotrichia,TH_Porphyromonas,TH_Peptidiphaga,TH_Stomatobaculum,TH_Lachnospiraceae_(G-3),TH_Abiotrophia,TH_Solobacterium,TH_Dialister,TH_Veillonella,TH_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-1),TH_Alloprevotella,TH_Riemerella,TH_Olsenella,TH_Filifactor,TH_Lachnoanaerobaculum,TH_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-3),TH_Corynebacterium,TH_Selenomonas,TH_Oribacterium,TH_Streptococcus,TH_Neisseriaceae,TH_Veillonellaceae_(G-1),TH_Cardiobacterium,TH_Prevotella,TH_Neisseria,TH_Peptostreptococcus,TH_Saccharibacteria_(TM7)_Saccharibacteria_(TM7)_(G-6),TH_Tannerella,TH_Treponema,TH_Ruminococcaceae_(G-1)
TH_Megasphaera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8100606292077739,0.0,0.45017955794172854,0.0,0.0,0.0,0.0,0.0,0.0,0.4039973361663637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4922194444957845,0.0,0.5436463609029544,0.0,0.0,0.0,0.0,0.0,0.0,0.4061986850965375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5891003109774988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4276669938554697,0.0,0.4789650875727169,0.0,0.0,0.45369240009071404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TH_Lancefieldella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5234010212392161,0.0,0.0,0.0,0.0,0.559594830040125,0.0,0.0,0.0,0.5630055445854907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44308588142685756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6305850049247798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5455210964888964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032211149564687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6652859207313342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42397352995778204,0.0,0.0,0.0,0.0,0.0,0.0
TH_Pseudoleptotrichia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698511203507008,0.48339416792146167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273063257838827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355962667024635,0.0,0.46222364389220316,0.0,0.0,0.0,0.0,0.0,0.0,0.5219172313313998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40001847688204534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5329644631857944,0.0,0.0,0.0,0.0,0.0,0.0,0.6810567272600923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44931876568758294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TH_Aggregatibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43347198708868306,0.0,0.0,0.0,0.0,0.0,0.567535087801479,0.0,0.0,0.0,0.409714823600636,0.0,0.0,0.0,0.0,0.0,0.4731344743661593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5628239716212157,0.0,0.0,0.0,-0.5197367702729169,0.44439997060563174,0.0,0.5564234772003062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.543790118818553,0.0,0.0,0.0,0.0,0.0,0.4377926897742637,0.0,0.6724013978132412,0.5306760882601275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4702711435131685,0.0,0.0,0.0,0.0,0.0,0.0,-0.41125936517033,0.0,0.0,0.5606505046382144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48000348280275024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5021614751879099,0.6672614102562441,0.0,0.0,0.46509835359326357,0.0,0.0,0.49370637720206034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495399174987352,0.0,0.0,0.5550496092279142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6580898601572464,0.0,0.0,0.4654635241435511,0.0,0.0,0.0,-0.4053682857429994,0.0,0.4161666387181748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5819986822322061,0.0,0.0,0.0,0.0,0.5104863192449623,0.0,0.0,0.0,0.0,0.0
TH_Kingella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5846080297999765,0.402593302000637,0.6099857959345933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5329644631857944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4343592036476215,0.5066861723141592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TH_Haemophilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5485314016371793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41319732810937243,0.0,0.0,0.0,0.0,0.4120193462946266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4084378230347628,0.0,0.0,0.0,0.0,0.4687847953648811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40268129664077446,0.0,0.0,0.0,-0.5146971314662049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40453144450243556,0.0,0.0
TH_Peptostreptococcaceae_(G-7),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505167735683774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7414403058318159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062127933256101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6700124469852125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TH_Granulicatella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4129064931569344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5107864056592636,0.0,0.0,0.0,0.41942218887863253,0.0,0.0,0.0,0.0,0.0,0.5985240748275923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44390160777816445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40289944039170444,0.0,0.0,0.0,0.0,0.0,0.0,0.4648028468285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110584375006884,0.0,0.504686506794764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47480345807624547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42905142432660237,0.0,0.0,0.4056201216766098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TH_Campylobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.4811806435099569,0.4371774368266325,0.0,0.0,0.0,0.0,0.0,0.7554759171452279,0.4048923352487058,0.0,0.0,0.0,0.0,0.0,0.4609451822486958,0.0,0.0,0.0,0.41456721696357623,0.0,0.5895269856213207,0.0,0.0,0.536767543519866,0.4090846136209099,0.0,0.0,0.0,0.0,0.0,0.5245531689742794,0.6137339439696781,0.0,0.0,0.0,0.0,0.5246826804058196,0.5740549766568381,0.0,0.6959072319550217,0.5464828760450521,-0.4701465355133063,0.0,0.0,0.0,0.6308299690218555,0.0,0.5030040838952252,0.0,0.49590236556908185,0.0,0.0,0.0,0.439860525210998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40749543679527395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763162872132979,0.0,0.0,0.0,0.5089017041929612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45169609674227656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049290256974595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5051881159737915,0.0,0.0,0.0,0.0,0.0,0.47321694269663717,0.4263861360992406,0.0,0.0,0.0,0.43068178420644027,0.0,0.43456887492752905,0.5437075977886504,0.0,0.0,0.0,0.0,0.4673535337251409,0.517684124608686,0.0,0.5286087085224517,0.0,0.5682113081524349,0.0,0.0,0.0,0.5282708002499933,0.0,0.0,0.0,0.0,0.0,0.0,0.5673272080984869,0.52498076558421
TH_Fusobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5130806686020594,0.4783271819530389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4156103382418101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48806175759201453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176177025395284,0.0,0.657645603569831,0.0,0.0,0.0,0.0,0.5099416340501115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4420473377431258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495399174987352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46072368887864507,-0.42802432998508994,0.0,0.0,0.0,0.416641639279123,0.4414811960642944,0.0,0.0,0.4247706812040258,0.0,0.0,0.0,0.0,0.0,0.0,0.44404335420176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5090535424062662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TH_Actinomyces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45840475382303497,0.0,0.0,0.0,0.0,0.0,0.4141302700438877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4315938467209959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43766928231467556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4343592036476215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42846302343705417,0.0,0.0,0.0,0.0,0.0,0.0,0.5319937743820988,-0.45183484048031647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
